row_number,reads_t0,reads_t1,reads_t2,reads_t3,reads_t4,reads_t5,reads_t6,reads_t7,freq_t0,freq_t1,freq_t2,freq_t3,freq_t4,freq_t5,freq_t6,freq_t7,freq_mean,freq_std,freq_cv,zero_t0,zero_t1,zero_t2,zero_t3,zero_t4,zero_t5,zero_t6,zero_t7,zero_count
806,906.0,1275.0,1590.0,1454.0,2173.0,1798.0,2823.0,1158.0,0.00015265670691175988,0.00020772983065538354,0.00028704516429995823,0.00027238788634493676,0.000347946332040397,0.0003436175242644043,0.0004268950860338014,0.00014634629045643993,0.0002730781026258851,9.947644573093237e-05,0.3642782352248535,0,0,0,0,0,0,0,0,0
807,629.0,128.0,27.0,18.0,12.0,3.0,7.0,15.0,0.00010598351947847347,2.085444574422674e-05,4.874351846603064e-06,3.3720646177502486e-06,1.921470770586638e-06,5.733329103410528e-07,1.058542544185834e-06,1.8956773375186518e-06,1.756667565621071e-05,3.633686548043719e-05,2.0684994327681494,0,0,0,0,0,0,0,0,0
808,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.369905229840174e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.212381537300217e-08,1.191441419987999e-07,2.8217284711551773,0,1,1,1,1,1,1,1,7
809,178.0,20.0,0.0,4.0,3.0,0.0,2.0,3.0,2.9992156545577547e-05,3.258507147535428e-06,0.0,7.493476928333886e-07,4.803676926466595e-07,0.0,3.024407269102383e-07,3.791354675037304e-07,4.395244409125874e-06,1.0396630119818758e-05,2.365373256810697,0,0,1,0,0,1,0,0,2
810,475.0,145.0,13.0,24.0,7.0,2.0,2.0,9.0,8.003524920870413e-05,2.3624176819631852e-05,2.3469101483644384e-06,4.496086157000331e-06,1.1208579495088722e-06,3.8222194022736856e-07,3.024407269102383e-07,1.1374064025111912e-06,1.4180668669107302e-05,2.7732194526858378e-05,1.9556199789982298,0,0,0,0,0,0,0,0,0
811,183.0,26.0,5.0,10.0,0.0,1.0,0.0,1.0,3.083463285303759e-05,4.236059291796057e-06,9.026577493709379e-07,1.8733692320834714e-06,0.0,1.9111097011368428e-07,0.0,1.2637848916791012e-07,4.770526073196207e-06,1.0630362361802004e-05,2.2282950285139225,0,0,0,0,1,0,1,0,2
812,86.0,10.0,0.0,0.0,2.0,1.0,0.0,0.0,1.4490592488312747e-05,1.629253573767714e-06,0.0,0.0,3.202451284311063e-07,1.9111097011368428e-07,0.0,0.0,2.0789002700781566e-06,5.0454535057630145e-06,2.4268652478690345,0,0,1,1,0,0,1,1,4
813,610.0,111.0,14.0,50.0,31.0,22.0,37.0,48.0,0.0001027821095101253,1.8084714668821625e-05,2.5274416982386257e-06,9.366846160417356e-06,4.963799490682148e-06,4.204441342501054e-06,5.595153447839408e-06,6.066167480059686e-06,1.9198834224835653e-05,3.411535805423473e-05,1.7769402017172005,0,0,0,0,0,0,0,0,0
814,739.0,296.0,65.0,55.0,16.0,6.0,2.0,11.0,0.00012451799824259442,4.822590578352434e-05,1.1734550741822191e-05,1.0303530776459093e-05,2.5619610274488503e-06,1.1466658206821055e-06,3.024407269102383e-07,1.3901633808470113e-06,2.5022902062536032e-05,4.32188282265579e-05,1.7271639956927596,0,0,0,0,0,0,0,0,0
815,783.0,270.0,56.0,50.0,20.0,10.0,16.0,11.0,0.0001319317897482428,4.398984649172828e-05,1.0109766792954503e-05,9.366846160417356e-06,3.2024512843110633e-06,1.9111097011368426e-06,2.4195258152819066e-06,1.3901633808470113e-06,2.554018742186497e-05,4.5252204741401e-05,1.771797004236558,0,0,0,0,0,0,0,0,0
816,2496.0,3288.0,3265.0,2810.0,4070.0,2036.0,2471.0,586.0,0.0004205641726840537,0.0005356985750548244,0.0005894355103392224,0.0005264167542154554,0.0006516988363573014,0.0003891019351514612,0.00037366551809759946,7.405779465239533e-05,0.0004450798870690392,0.00017922425109090639,0.4026787460634706,0,0,0,0,0,0,0,0,0
817,106.0,5.0,4.0,9.0,2.0,0.0,4.0,4.0,1.786049771815292e-05,8.14626786883857e-07,7.221261994967502e-07,1.6860323088751243e-06,3.202451284311063e-07,0.0,6.048814538204766e-07,5.055139566716405e-07,2.814240444041485e-06,6.09905795298918e-06,2.1671358082857712,0,0,0,0,0,1,0,0,1
818,355.0,90.0,18.0,24.0,13.0,8.0,49.0,17.0,5.9815817829663084e-05,1.4663282163909427e-05,3.2495678977353763e-06,4.496086157000331e-06,2.081593334802191e-06,1.5288877609094743e-06,7.409797809300839e-06,2.148434315854472e-06,1.1924183408646899e-05,1.9829345465675865e-05,1.6629381226629187,0,0,0,0,0,0,0,0,0
819,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6012256421555315e-07,0.0,0.0,0.0,2.0015320526944143e-08,5.6611875488898015e-08,2.8143660655601948,1,1,1,1,0,1,1,1,7
820,190.0,163.0,95.0,118.0,110.0,37.0,978.0,379.0,3.201409968348165e-05,2.6556833252413738e-05,1.7150497238047818e-05,2.210575693858496e-05,1.7613482063710848e-05,7.071105894206318e-06,0.00014789351545910654,4.789744739463794e-05,3.978784224052372e-05,4.531679847123375e-05,1.1389580842680256,0,0,0,0,0,0,0,0,0
821,256.0,102.0,47.0,38.0,34.0,8.0,9.0,5.0,4.3134786941954225e-05,1.6618386452430684e-05,8.484982844086816e-06,7.118803081917191e-06,5.4441671833288076e-06,1.5288877609094743e-06,1.3609832710960723e-06,6.318924458395506e-07,1.0540361247695353e-05,1.4166798205518324e-05,1.3440396840902822,0,0,0,0,0,0,0,0,0
822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,8
823,2507.0,2713.0,1893.0,2221.0,2560.0,1566.0,2375.0,1765.0,0.00042241762056046577,0.0004420164945631808,0.0003417462239118371,0.00041607530644573897,0.0004099137643918161,0.00029927977919802956,0.000359148363205908,0.00022305803338136136,0.0003642069482072922,7.453750193424527e-05,0.2046569452764173,0,0,0,0,0,0,0,0,0
824,477.0,103.0,13.0,11.0,3.0,3.0,3.0,2.0,8.037223973168815e-05,1.6781311809807453e-05,2.3469101483644384e-06,2.0607061552918185e-06,4.803676926466595e-07,5.733329103410528e-07,4.536610903653575e-07,2.5275697833582023e-07,1.2915160814605094e-05,2.7819525439962976e-05,2.1540041536368775,0,0,0,0,0,0,0,0,0
825,446.0,150.0,29.0,32.0,5.0,10.0,11.0,12.0,7.514888662543588e-05,2.443880360651571e-05,5.23541494635144e-06,5.994781542667109e-06,8.006128210777658e-07,1.9111097011368426e-06,1.6634239980063107e-06,1.5165418700149216e-06,1.458869688890075e-05,2.5675660633189918e-05,1.759957371997147,0,0,0,0,0,0,0,0,0
826,2126.0,1919.0,1261.0,1092.0,950.0,413.0,308.0,88.0,0.0003582209259320105,0.00031265376080602433,0.0002276502843913505,0.00020457192014351508,0.0001521164360047755,7.89288306569516e-05,4.65758719441767e-05,1.112130704677609e-05,0.00017397991711569756,0.00012493369765552957,0.7180922253413048,0,0,0,0,0,0,0,0,0
827,908.0,368.0,141.0,65.0,47.0,19.0,16.0,3031.0,0.00015299369743474389,5.995653151465188e-05,2.5454948532260448e-05,1.2176900008542563e-05,7.525760518130998e-06,3.631108432160001e-06,2.4195258152819066e-06,0.0003830532006679356,8.090145911546341e-05,0.0001321488070296266,1.6334519195238584,0,0,0,0,0,0,0,0,0
828,138.0,50.0,0.0,2.0,3.0,0.0,0.0,0.0,2.3252346085897198e-05,8.14626786883857e-06,0.0,3.746738464166943e-07,4.803676926466595e-07,0.0,0.0,0.0,4.0317069367248896e-06,8.258044785121034e-06,2.0482242614099957,0,0,1,0,0,1,1,1,4
829,31.0,0.0,5.0,11.0,2.0,2.0,3.0,4.0,5.223353106252269e-06,0.0,9.026577493709379e-07,2.0607061552918185e-06,3.202451284311063e-07,3.8222194022736856e-07,4.536610903653575e-07,5.055139566716405e-07,1.2310448908263123e-06,1.7292008747598666e-06,1.4045470095719377,0,1,0,0,0,0,0,0,1
830,510.0,87.0,26.0,33.0,18.0,19.0,303.0,43.0,8.593258336092443e-05,1.4174506091779113e-05,4.693820296728877e-06,6.182118465875455e-06,2.882206155879957e-06,3.631108432160001e-06,4.58197701269011e-05,5.434275034220135e-06,2.1093798495558634e-05,2.9848340715698706e-05,1.4150224872838626,0,0,0,0,0,0,0,0,0
831,92.0,21.0,3.0,5.0,3.0,1.0,0.0,1.0,1.55015640572648e-05,3.4214325049121996e-06,5.415946496225626e-07,9.366846160417357e-07,4.803676926466595e-07,1.9111097011368428e-07,0.0,1.2637848916791012e-07,2.649891622471194e-06,5.308796401127894e-06,2.0033257298290206,0,0,0,0,0,0,1,0,1
832,430.0,77.0,18.0,15.0,9.0,4.0,8.0,5.0,7.245296244156373e-05,1.2545252518011398e-05,3.2495678977353763e-06,2.810053848125207e-06,1.4411030779399784e-06,7.644438804547371e-07,1.2097629076409533e-06,6.318924458395506e-07,1.1888129877163867e-05,2.4782407736490263e-05,2.084617137501257,0,0,0,0,0,0,0,0,0
833,2785.0,4791.0,4064.0,3761.0,3423.0,2843.0,1609.0,772.0,0.0004692593032552442,0.0007805753871921119,0.0007336802186886982,0.0007045741681865936,0.0005480995373098385,0.0005433284880332044,0.00024331356479928673,9.756419363762662e-05,0.0005150493576378254,0.00024093453038733198,0.4677891158109971,0,0,0,0,0,0,0,0,0
834,412.0,90.0,18.0,17.0,4.0,4.0,6.0,3.0,6.942004773470758e-05,1.4663282163909427e-05,3.2495678977353763e-06,3.1847276945419012e-06,6.404902568622126e-07,7.644438804547371e-07,9.07322180730715e-07,3.791354675037304e-07,1.165112715955571e-05,2.381724621262815e-05,2.0441834912723786,0,0,0,0,0,0,0,0,0
835,44.0,12.0,1.0,4.0,0.0,0.0,1.0,6.0,7.413791505648383e-06,1.955104288521257e-06,1.8053154987418755e-07,7.493476928333886e-07,0.0,0.0,1.5122036345511916e-07,7.582709350074608e-07,1.4010332919174747e-06,2.5149705764306862e-06,1.7949545492484205,0,0,0,0,1,1,0,0,2
836,850.0,213.0,47.0,36.0,4.0,12.0,12.0,8.0,0.00014322097226820738,3.470310112125231e-05,8.484982844086816e-06,6.744129235500497e-06,6.404902568622126e-07,2.293331641364211e-06,1.81464436146143e-06,1.011027913343281e-06,2.4864084955259764e-05,4.913281312928347e-05,1.9760476049262146,0,0,0,0,0,0,0,0,0
837,1251.0,891.0,330.0,277.0,182.0,61.0,40.0,17.0,0.00021078757212650287,0.00014516649342270332,5.9575411458481894e-05,5.189232772871215e-05,2.9142306687230675e-05,1.1657769176934741e-05,6.048814538204766e-06,2.148434315854472e-06,6.455239118182809e-05,7.505906873295502e-05,1.1627602182157861,0,0,0,0,0,0,0,0,0
838,199.0,78.0,7.0,9.0,7.0,4.0,6.0,5.0,3.353055703690973e-05,1.270817787538817e-05,1.2637208491193128e-06,1.6860323088751243e-06,1.1208579495088722e-06,7.644438804547371e-07,9.07322180730715e-07,6.318924458395506e-07,6.576625565853277e-06,1.1632976055615404e-05,1.7688097122395465,0,0,0,0,0,0,0,0,0
839,505.0,147.0,53.0,43.0,27.0,4.0,10.0,12.0,8.509010705346439e-05,2.3950027534385395e-05,9.568172143331942e-06,8.055487697958927e-06,4.323309233819935e-06,7.644438804547371e-07,1.5122036345511916e-06,1.5165418700149216e-06,1.6847536630997678e-05,2.8594497596254014e-05,1.6972408785006372,0,0,0,0,0,0,0,0,0
840,1620.0,939.0,376.0,233.0,140.0,21.0,34.0,27.0,0.0002729623236170541,0.00015298691057678834,6.787986275269453e-05,4.3649503107544884e-05,2.241715899017744e-05,4.01333037238737e-06,5.141492357474051e-06,3.412219207533573e-06,7.155785012270679e-05,9.563239627350789e-05,1.3364328646854544,0,0,0,0,0,0,0,0,0
841,152.0,19.0,3.0,4.0,1.0,4.0,1.0,2.0,2.561127974678532e-05,3.0955817901586568e-06,5.415946496225626e-07,7.493476928333886e-07,1.6012256421555315e-07,7.644438804547371e-07,1.5122036345511916e-07,2.5275697833582023e-07,3.915793458232645e-06,8.818846569599582e-06,2.2520649919775346,0,0,0,0,0,0,0,0,0
842,870.0,202.0,26.0,40.0,17.0,12.0,14.0,14.0,0.00014659087749804755,3.291092219010782e-05,4.693820296728877e-06,7.493476928333886e-06,2.7220835916644038e-06,2.293331641364211e-06,2.117085088371668e-06,1.7692988483507417e-06,2.5073862010371146e-05,5.0200869995828865e-05,2.002111591900182,0,0,0,0,0,0,0,0,0
843,291.0,73.0,10.0,9.0,4.0,1.0,7.0,9.0,4.903212109417453e-05,1.1893551088504313e-05,1.8053154987418757e-06,1.6860323088751243e-06,6.404902568622126e-07,1.9111097011368428e-07,1.058542544185834e-06,1.1374064025111912e-06,8.430571270496095e-06,1.6843701776392224e-05,1.9979075492290037,0,0,0,0,0,0,0,0,0
844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,8
845,338.0,34.0,11.0,25.0,14.0,9.0,14.0,16.0,5.6951398384298936e-05,5.539462150810228e-06,1.9858470486160633e-06,4.683423080208678e-06,2.2417158990177443e-06,1.7199987310231585e-06,2.117085088371668e-06,2.022055826686562e-06,9.65762327612913e-06,1.9162546822946573e-05,1.9841681393284887,0,0,0,0,0,0,0,0,0
846,184.0,26.0,8.0,8.0,7.0,2.0,5.0,9.0,3.10031281145296e-05,4.236059291796057e-06,1.4442523989935004e-06,1.4986953856667772e-06,1.1208579495088722e-06,3.8222194022736856e-07,7.561018172755958e-07,1.1374064025111912e-06,5.19734041256362e-06,1.0492440303006991e-05,2.018770677513478,0,0,0,0,0,0,0,0,0
847,658.0,176.0,27.0,33.0,13.0,18.0,12.0,16.0,0.00011086988206174172,2.8674862898311768e-05,4.874351846603064e-06,6.182118465875455e-06,2.081593334802191e-06,3.439997462046317e-06,1.81464436146143e-06,2.022055826686562e-06,1.9994938282191064e-05,3.779932767217325e-05,1.8904353739517414,0,0,0,0,0,0,0,0,0
848,173.0,59.0,12.0,7.0,3.0,3.0,1.0,1.0,2.9149680238117504e-05,9.612596085229513e-06,2.1663785984902506e-06,1.3113584624584298e-06,4.803676926466595e-07,5.733329103410528e-07,1.5122036345511916e-07,1.2637848916791012e-07,5.446414104988304e-06,1.00840015354894e-05,1.8514597302252012,0,0,0,0,0,0,0,0,0
849,985.0,427.0,108.0,83.0,39.0,30.0,41.0,35.0,0.00016596783256962857,6.95691275998814e-05,1.9497407386412256e-05,1.554896462629281e-05,6.244780004406573e-06,5.733329103410528e-06,6.2000349016598855e-06,4.4232471208768545e-06,3.664809041407111e-05,5.6558841418741475e-05,1.5432915180724898,0,0,0,0,0,0,0,0,0
850,2871.0,4033.0,3569.0,2826.0,2861.0,1725.0,1731.0,391.0,0.00048374989574355697,0.000657077966300519,0.0006443171015009754,0.000529414144986789,0.0004581106562206976,0.0003296664234461054,0.00026176244914081126,4.941398926465286e-05,0.0004266890783255134,0.00020500430982785923,0.48045350161532613,0,0,0,0,0,0,0,0,0
851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,8
852,1912.0,2499.0,2157.0,2080.0,1874.0,1451.0,1032.0,513.0,0.0003221629399727206,0.00040715046808455175,0.0003894065530786226,0.000389660800273362,0.0003000696853399466,0.0002773020176349559,0.00015605941508568298,6.483216494313789e-05,0.00028833050555162254,0.00012156926223520553,0.4216314879324868,0,0,0,0,0,0,0,0,0
853,236.0,44.0,7.0,13.0,4.0,3.0,5.0,5.0,3.9764881712114054e-05,7.168715724577942e-06,1.2637208491193128e-06,2.4353800017085128e-06,6.404902568622126e-07,5.733329103410528e-07,7.561018172755958e-07,6.318924458395506e-07,6.65431446472978e-06,1.3562738225993466e-05,2.0381565196877496,0,0,0,0,0,0,0,0,0
854,119.0,12.0,1.0,5.0,2.0,2.0,3.0,5.0,2.0050936117549033e-05,1.955104288521257e-06,1.8053154987418755e-07,9.366846160417357e-07,3.202451284311063e-07,3.8222194022736856e-07,4.536610903653575e-07,6.318924458395506e-07,3.1139096471061996e-06,6.866634883453496e-06,2.20507823083803,0,0,0,0,0,0,0,0,0
855,843.0,450.0,136.0,89.0,38.0,13.0,27.0,24.0,0.00014204150543776332,7.331641081954714e-05,2.455229078288951e-05,1.6672986165542896e-05,6.08465744019102e-06,2.4844426114778955e-06,4.082949813288217e-06,3.033083740029843e-06,3.403354085134122e-05,4.9619551413325354e-05,1.4579560156394467,0,0,0,0,0,0,0,0,0
856,1641.0,1821.0,1460.0,1113.0,1592.0,726.0,906.0,262.0,0.00027650072410838626,0.00029668707578310073,0.00026357606281631385,0.00020850599553089036,0.0002549151222311606,0.00013874656430253477,0.00013700564929033796,3.311116416199245e-05,0.00020113104477808964,9.094159100415867e-05,0.45215071541752316,0,0,0,0,0,0,0,0,0
857,126.0,34.0,2.0,12.0,2.0,2.0,1.0,0.0,2.1230402947993096e-05,5.539462150810228e-06,3.610630997483751e-07,2.2480430785001654e-06,3.202451284311063e-07,3.8222194022736856e-07,1.5122036345511916e-07,0.0,3.7790823386456827e-06,7.295982515577559e-06,1.9305717114967695,0,0,0,0,0,0,0,1,1
858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,8
859,1195.0,1385.0,1025.0,966.0,1319.0,887.0,1354.0,1283.0,0.0002013518374829504,0.0002256516199668284,0.00018504483862104225,0.00018096746781926334,0.0002112016622003146,0.00016951543049083796,0.00020475237211823135,0.0001621436016024287,0.00019257860378773712,2.176362753791583e-05,0.11301160050336613,0,0,0,0,0,0,0,0,0
860,2887.0,4055.0,4072.0,3400.0,3889.0,2447.0,2291.0,617.0,0.0004864458199274291,0.000660662324162808,0.0007351244710876917,0.0006369455389083802,0.0006227166522342862,0.00046764854386818544,0.00034644585267567797,7.797552781660055e-05,0.0005042455913351324,0.00021303219746566303,0.4224769812144558,0,0,0,0,0,0,0,0,0
861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,8
862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,8
863,501.0,185.0,53.0,40.0,33.0,5.0,13.0,11.0,8.441612600749635e-05,3.014119111470271e-05,9.568172143331942e-06,7.493476928333886e-06,5.284044619113254e-06,9.555548505684213e-07,1.965864724916549e-06,1.3901633808470113e-06,1.7651824221163767e-05,2.859623364520698e-05,1.6200065945740656,0,0,0,0,0,0,0,0,0
864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.684952614920087e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1061907686501086e-08,5.957207099939995e-08,2.8150614718634377,0,1,1,1,1,1,1,1,7
865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,8
866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,8
867,227.0,544.0,26.0,52.0,24.0,0.0,8.0,1.0,3.824842435868597e-05,8.863139441296365e-05,4.693820296728877e-06,9.741520006834051e-06,3.842941541173276e-06,0.0,1.2097629076409533e-06,1.2637848916791012e-07,1.8311780251649337e-05,3.109679021597963e-05,1.6981757082634246,0,0,0,0,0,1,0,0,1
868,840.0,423.0,137.0,79.0,52.0,24.0,11.0,16.0,0.0001415360196532873,6.89174261703743e-05,2.4732822332763695e-05,1.4799616933459424e-05,8.326373339208764e-06,4.586663282728422e-06,1.6634239980063107e-06,2.022055826686562e-06,3.3323050192064344e-05,4.902858338409718e-05,1.4713069773269205,0,0,0,0,0,0,0,0,0
869,491.0,943.0,730.0,640.0,542.0,262.0,153.0,24.0,8.273117339257626e-05,0.00015363861200629544,0.00013178803140815692,0.00011989563085334217,8.678642980482981e-05,5.007107416978528e-05,2.313671560863323e-05,3.033083740029843e-06,8.138509387295611e-05,5.316759714811043e-05,0.6532834121044928,0,0,0,0,0,0,0,0,0
870,335.0,83.0,12.0,21.0,7.0,4.0,6.0,7.0,5.644591259982291e-05,1.3522804662272027e-05,2.1663785984902506e-06,3.93407538737529e-06,1.1208579495088722e-06,7.644438804547371e-07,9.07322180730715e-07,8.846494241753709e-07,9.968305585353771e-06,1.926390794700613e-05,1.9324964039695491,0,0,0,0,0,0,0,0,0
871,448.0,365.0,203.0,150.0,140.0,31.0,42.0,8.0,7.54858771484199e-05,5.9467755442521566e-05,3.6647904624460074e-05,2.810053848125207e-05,2.241715899017744e-05,5.924440073524212e-06,6.3512552651150045e-06,1.011027913343281e-06,2.942574474235169e-05,2.6777479241389508e-05,0.9099986585210764,0,0,0,0,0,0,0,0,0
872,334.0,38.0,2.0,4.0,1.0,0.0,0.0,2.0,5.62774173383309e-05,6.1911635803173135e-06,3.610630997483751e-07,7.493476928333886e-07,1.6012256421555315e-07,0.0,0.0,2.5275697833582023e-07,7.998983906722669e-06,1.96191949532058e-05,2.4526802296344514,0,0,0,0,0,1,1,0,2
873,376.0,46.0,6.0,8.0,3.0,1.0,1.0,3.0,6.335421832099526e-05,7.494566439331485e-06,1.0831892992451253e-06,1.4986953856667772e-06,4.803676926466595e-07,1.9111097011368428e-07,1.5122036345511916e-07,3.791354675037304e-07,9.32906299236973e-06,2.196597189614025e-05,2.3545490537689284,0,0,0,0,0,0,0,0,0
874,148.0,19.0,5.0,3.0,1.0,0.0,0.0,0.0,2.4937298700817287e-05,3.0955817901586568e-06,9.026577493709379e-07,5.620107696250414e-07,1.6012256421555315e-07,0.0,0.0,0.0,3.707208946773435e-06,8.640937400093104e-06,2.330784276183276,0,0,0,0,0,1,1,1,3
875,142.0,20.0,9.0,15.0,7.0,5.0,7.0,17.0,2.3926327131865234e-05,3.258507147535428e-06,1.6247839488676882e-06,2.810053848125207e-06,1.1208579495088722e-06,9.555548505684213e-07,1.058542544185834e-06,2.148434315854472e-06,4.612882717063895e-06,7.849472399132055e-06,1.70160455405481,0,0,0,0,0,0,0,0,0
876,656.0,306.0,115.0,84.0,75.0,57.0,73.0,82.0,0.0001105328915387577,4.985515935729205e-05,2.076112823553157e-05,1.573630154950116e-05,1.2009192316166486e-05,1.0893325296480003e-05,1.1039086532223699e-05,1.036303611176863e-05,3.0148765117215163e-05,3.5055603869946075e-05,1.162750363360415,0,0,0,0,0,0,0,0,0
877,1368.0,1875.0,1388.0,1097.0,987.0,618.0,503.0,316.0,0.0002305015177210679,0.00030548504508144637,0.0002505777912253723,0.0002055086047595568,0.00015804097088075096,0.00011810657953025688,7.606384281792494e-05,3.99356025770596e-05,0.00017302749432417949,9.124037431155883e-05,0.5273168980238695,0,0,0,0,0,0,0,0,0
878,315.0,177.0,62.0,42.0,23.0,4.0,6.0,2.0,5.3076007369982735e-05,2.8837788255688538e-05,1.1192956092199629e-05,7.86815077475058e-06,3.6828189769577227e-06,7.644438804547371e-07,9.07322180730715e-07,2.5275697833582023e-07,1.332278056363756e-05,1.8635348310719853e-05,1.3987476823579528,0,0,0,0,0,0,0,0,0
879,3.0,4.0,4.0,1.0,4.0,4.0,2.0,2.0,5.054857844760261e-07,6.517014295070856e-07,7.221261994967502e-07,1.8733692320834715e-07,6.404902568622126e-07,7.644438804547371e-07,3.024407269102383e-07,2.5275697833582023e-07,5.033477724064022e-07,2.267405254991397e-07,0.4503754667844794,0,0,0,0,0,0,0,0,0
880,449.0,53.0,7.0,8.0,3.0,0.0,1.0,2.0,7.56543724099119e-05,8.635043940968885e-06,1.2637208491193128e-06,1.4986953856667772e-06,4.803676926466595e-07,0.0,1.5122036345511916e-07,2.5275697833582023e-07,1.099202220251306e-05,2.6283379367544535e-05,2.391110550202538,0,0,0,0,0,1,0,0,1
881,981.0,256.0,61.0,68.0,37.0,40.0,50.0,21.0,0.00016529385152366053,4.170889148845348e-05,1.1012424542325442e-05,1.2738910778167605e-05,5.924534875975467e-06,7.64443880454737e-06,7.561018172755958e-06,2.653948272526113e-06,3.18172523073015e-05,5.5296979978397815e-05,1.7379503939964285,0,0,0,0,0,0,0,0,0
882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,8
883,454.0,129.0,21.0,20.0,7.0,3.0,6.0,2.0,7.649684871737194e-05,2.101737110160351e-05,3.7911625473579388e-06,3.746738464166943e-06,1.1208579495088722e-06,5.733329103410528e-07,9.07322180730715e-07,2.5275697833582023e-07,1.34882988561771e-05,2.637343690377221e-05,1.95526816673977,0,0,0,0,0,0,0,0,0
884,2050.0,2579.0,1780.0,1438.0,1422.0,598.0,543.0,116.0,0.00034541528605861783,0.00042018449667469344,0.00032134615877605385,0.0002693904955736032,0.00022769428631451658,0.0001142843601279832,8.21126573561297e-05,1.4659904743477575e-05,0.00022438595570313443,0.00014181067424818766,0.6319941486729682,0,0,0,0,0,0,0,0,0
885,64.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0783696735488556e-05,8.14626786883857e-07,0.0,5.620107696250414e-07,0.0,0.0,0.0,0.0,1.520041786499682e-06,3.756582259912567e-06,2.4712051818288416,0,0,1,0,1,1,1,1,5
886,113.0,42.0,15.0,13.0,5.0,2.0,6.0,1.0,1.903996454859698e-05,6.842865009824399e-06,2.7079732481128135e-06,2.4353800017085128e-06,8.006128210777658e-07,3.8222194022736856e-07,9.07322180730715e-07,1.2637848916791012e-07,4.155339779930808e-06,6.39308484099765e-06,1.5384857390723876,0,0,0,0,0,0,0,0,0
887,505.0,158.0,27.0,20.0,11.0,2.0,5.0,2.0,8.509010705346439e-05,2.5742206465529882e-05,4.874351846603064e-06,3.746738464166943e-06,1.7613482063710846e-06,3.8222194022736856e-07,7.561018172755958e-07,2.5275697833582023e-07,1.532572909649677e-05,2.943672416163561e-05,1.9207263748206846,0,0,0,0,0,0,0,0,0
888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,8
889,466.0,231.0,29.0,16.0,12.0,3.0,3.0,2.0,7.851879185527605e-05,3.7635757554034194e-05,5.23541494635144e-06,2.9973907713335543e-06,1.921470770586638e-06,5.733329103410528e-07,4.536610903653575e-07,2.5275697833582023e-07,1.594857210957801e-05,2.8252634968195678e-05,1.771472557344037,0,0,0,0,0,0,0,0,0
890,1472.0,368.0,66.0,71.0,45.0,36.0,21.0,38.0,0.0002480250249162368,5.995653151465188e-05,1.191508229169638e-05,1.3300921547792647e-05,7.205515389699892e-06,6.879994924092634e-06,3.1756276325575023e-06,4.8023825883805845e-06,4.440763510063854e-05,8.433452028823464e-05,1.8990952836732713,0,0,0,0,0,0,0,0,0
891,372.0,128.0,23.0,17.0,10.0,9.0,5.0,9.0,6.268023727502724e-05,2.085444574422674e-05,4.152225647106314e-06,3.1847276945419012e-06,1.6012256421555316e-06,1.7199987310231585e-06,7.561018172755958e-07,1.1374064025111912e-06,1.2010796119233458e-05,2.1528776209653876e-05,1.792437133410813,0,0,0,0,0,0,0,0,0
